,ZCR_mean,Loudness,Beat_loudness,ZCR_std,spectral_centroid,Pitch_centroid,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12
Albahr rayig,0.102677383659056,-14.340273,0.23504788,0.079810511700286,3066.87931898961,570.0342,-98.4266662597656,63.4675750732422,38.0052185058594,15.4198551177979,-2.81258010864258,5.3257794380188,-2.99387693405151,3.17981457710266,-8.34853172302246,0.870803117752075,1.29531812667847,2.26131391525269,-3.37688732147217,92.7792816162109,42.1562576293945,33.6673393249512,19.8774909973145,19.2180252075195,14.6237392425537,16.1145210266113,13.8335933685303,12.9585514068604,12.9718523025513,12.8905076980591,10.8158769607544,11.1769256591797
Nadu lai ashai,0.131133371831463,-9.902572,0.32285964,0.065965078208734,2554.30364533691,1281.0323,9.75393009185791,80.4766464233398,-22.8757076263428,21.7218112945557,9.15204334259033,-4.05290460586548,0.880828082561493,3.06928253173828,4.77327442169189,3.34014940261841,-5.88759565353394,7.75433015823364,-6.62397527694702,39.6482353210449,31.1757793426514,18.7445297241211,15.901572227478,11.1998701095581,16.1847858428955,10.5286197662354,11.9301109313965,9.99654674530029,8.03313636779785,7.65717458724976,9.54797172546387,8.61353874206543
Musamhak ya habibi,0.103400357367454,-23.422155,0.07216124,0.03567028567039,2007.8910234959,1071.2063,-156.491622924805,105.668273925781,-22.2534084320068,22.7432346343994,7.54539346694946,4.84869384765625,-0.72613525390625,11.5182828903198,-9.46571922302246,4.95658445358276,-3.47014331817627,2.62470149993896,-7.49696350097656,39.443603515625,19.5377445220947,16.6508274078369,13.1915674209595,13.9638891220093,11.1549463272095,8.69478034973145,8.28894901275635,8.85044670104981,7.49848175048828,8.7396125793457,7.10566997528076,6.81962203979492
Ommi ya nab’ alhanan,0.070707811290635,-20.54432,0.11462674,0.02968304373921,2096.40928271634,678.7126,-141.047073364258,101.837608337402,11.3171606063843,17.9201202392578,10.9856872558594,0.200320214033127,-1.24464082717896,1.74487721920013,-7.39285945892334,5.38311386108398,-3.67444801330566,-2.57546925544739,-1.53859484195709,90.3932571411133,22.3374938964844,26.5779762268066,15.5728721618652,13.2995052337646,12.059136390686,11.3217611312866,9.87830924987793,9.25622177124023,10.2756690979004,7.9013876914978,8.54292297363281,8.82954692840576
Aasirni ya mayyas,0.04435309537055,-21.127073,0.09440393,0.023527627109849,1408.28223235272,507.197,-207.26383972168,121.441566467285,10.5055093765259,37.637752532959,15.8286390304565,7.28425359725952,4.49844360351563,6.18880939483643,-3.72537422180176,3.43004465103149,-5.02997159957886,6.82455730438232,1.52454364299774,55.8321571350098,18.004861831665,21.5599803924561,10.2471227645874,10.3684062957764,7.02851152420044,7.06528425216675,7.26923418045044,9.13581943511963,8.37297058105469,8.33726215362549,7.71051406860352,8.92404937744141
Furagak har,0.087107183025348,-19.667162,0.116909176,0.043494113588892,2036.68769445871,850.8867,-132.661529541016,109.908729553223,-1.69544720649719,11.1296644210815,2.1135470867157,2.13870525360107,-0.829581916332245,7.6377272605896,-8.81234550476074,9.74577236175537,-0.042698439210653,-9.66821002960205,-1.68232679367065,54.3261871337891,31.1727046966553,20.9918422698975,21.1393814086914,16.396598815918,15.1014766693115,11.7820081710815,13.8713817596436,9.91593265533447,11.0223865509033,9.91156959533691,11.1440954208374,9.55142307281494
Mali wa alhawa,0.093304424463042,-31.744202,0.029477242,0.027340871926436,2150.04752004468,842.9377,-245.066467285156,96.8199005126953,-9.92165660858154,15.402361869812,-9.41652965545654,1.76395952701569,-0.55048930644989,-0.209319785237312,-0.364758461713791,2.81653237342834,-8.81234550476074,-2.63067364692688,-6.20974969863892,55.7616424560547,16.6163005828857,18.9341640472412,15.9962911605835,10.2075672149658,8.60611248016357,9.12912750244141,7.54052352905273,9.54045391082764,9.02942180633545,7.55673265457153,7.02891969680786,8.03292846679688
Arraid arraid ya ahal,0.111933185589203,-14.616792,0.19879238,0.051022645787886,2222.68934599967,1087.8146,-72.8877487182617,93.9796676635742,-13.3385467529297,60.6101417541504,-28.2011165618896,13.0947856903076,9.52523040771484,19.4781284332275,-15.5390882492065,3.42775392532349,-1.90444695949554,0.503552377223969,-0.725461661815643,31.6597537994385,14.6097183227539,13.4740352630615,10.5404224395752,10.5043268203735,7.19015121459961,9.28245735168457,7.60754442214966,7.1759786605835,8.05996799468994,6.15591669082642,6.40411758422852,7.66448640823364
Enta almohim,0.100908308944466,-26.668234,0.051217716,0.04651336182005,2099.86354195379,677.9425,-195.544189453125,114.67041015625,-8.95829010009766,15.7180938720703,-29.4539775848389,9.05882740020752,-20.6367359161377,-1.08475160598755,-15.8815546035767,1.34508860111237,-5.83074760437012,-2.8988299369812,-7.64439153671265,36.2378883361816,31.6808376312256,23.0887451171875,13.6503734588623,9.10281562805176,8.5930700302124,10.2640523910522,10.858943939209,8.48388195037842,8.78249645233154,7.47832155227661,7.5436749458313,8.62988185882568
Alqadim agmal,0.053308823529412,-21.779545,0.10554203,0.024214692452426,1540.95720319345,506.45404,-224.656341552734,132.871978759766,35.7539749145508,9.34226703643799,8.2520694732666,6.56450843811035,4.69907236099243,6.02342700958252,-2.77622222900391,-4.39824771881104,-6.59174394607544,-6.89139318466187,-6.97479248046875,97.120849609375,36.5882720947266,22.6108856201172,16.9901809692383,11.9412279129028,9.70990085601807,10.6537580490112,10.3495349884033,12.6307935714722,13.4010696411133,11.52663230896,12.7510929107666,10.9951524734497
Fi ezz allel,0.080067543053406,-29.079401,0.048042342,0.038697301566502,2287.63644188267,756.84125,-252.011154174805,74.0167007446289,-3.79910469055176,39.6304740905762,7.45141506195068,10.5447654724121,-2.07517623901367,2.6412878036499,-1.504807472229,-3.3980724811554,-9.72571277618408,-6.41378355026245,-8.82682228088379,105.585029602051,29.0776290893555,16.8439750671387,12.9864082336426,9.38086891174316,8.56318855285645,9.30635452270508,6.75949287414551,6.59362459182739,6.7634072303772,7.67959976196289,6.89986848831177,8.08982276916504
Ente layya,0.167148649138932,-21.786634,0.08603107,0.062048157643212,2832.41914042877,1161.2412,-121.386947631836,81.2776947021484,-22.6423950195313,56.1729888916016,-28.1060485839844,20.2157287597656,-36.7222557067871,21.865255355835,-29.798864364624,10.283185005188,-29.6859970092773,9.75766468048096,-15.5419616699219,29.1575813293457,21.5400009155273,12.4466638565063,11.1356086730957,9.84366321563721,8.07740497589111,8.1185941696167,8.3427209854126,8.96205520629883,7.75059747695923,7.20174694061279,7.30797863006592,7.60038375854492
Laik modda ma binta,0.195823078923181,-21.02141,0.10744109,0.075740768679223,2922.3599579191,1196.4055,-106.759918212891,57.9995651245117,-13.5463066101074,25.8856868743896,-26.1447792053223,14.9129095077515,-8.80142784118652,1.59755384922028,-11.1412858963013,-17.1314392089844,-7.74057960510254,4.25991058349609,-8.86107635498047,60.1845970153809,34.7022743225098,21.3103694915771,14.6422815322876,16.8445110321045,12.9425821304321,10.7997531890869,11.6960153579712,7.67586135864258,11.0840349197388,6.89554405212402,7.94849586486816,6.28616952896118
Di hafeyya,0.093827097039474,-13.574854,0.23865046,0.073781703547621,2105.30104913592,851.9378,-76.2331085205078,107.978401184082,-9.56167221069336,21.3658294677734,6.46608114242554,3.44986081123352,3.95773577690125,-7.75918674468994,1.69188261032105,6.66884326934814,-7.26034784317017,1.81347167491913,-12.1449403762817,63.1914367675781,36.9264144897461,29.1951961517334,23.9134674072266,13.8899507522583,15.3731670379639,13.4623498916626,12.7401399612427,9.11172389984131,11.4520168304443,9.52226161956787,9.83431339263916,11.4676074981689
Betna nawwar,0.127767556961107,-15.415467,0.18791096,0.050635186687865,2493.93406460668,1025.8125,-58.7878036499023,78.4920959472656,-2.85780501365662,39.0054550170898,1.64157485961914,15.2399892807007,0.503597855567932,0.015525794588029,-2.8834376335144,0.883120954036713,-9.12199592590332,1.83922374248505,-6.44441223144531,46.0152740478516,20.7613906860352,16.7720127105713,12.4170293807983,10.5333290100098,9.5181770324707,7.88987636566162,8.67010307312012,7.80032730102539,9.10577583312988,8.67550373077393,8.22729682922363,9.33057498931885
Mino algallek,0.080141994606231,-17.2045,0.14334042,0.033360306398001,1550.8270349927,845.0359,-149.646835327148,126.420570373535,-22.9329090118408,75.6608963012695,0.770754814147949,6.34409904479981,-14.2484579086304,0.335111171007156,-8.83852672576904,6.99475717544556,-6.90356969833374,11.8778676986694,-16.6878261566162,37.6576881408691,22.0068321228027,17.2316627502441,13.352029800415,12.527400970459,12.034234046936,13.8985958099365,12.0371942520142,11.5045499801636,11.5137157440186,12.7790784835815,13.2968149185181,12.100679397583
Ia Sudan Ma'alesh,0.071558902138158,-18.516937,0.12579036,0.062944235080535,1971.90281119867,559.3666,-160.776443481445,103.296363830566,25.7387523651123,23.376802444458,13.0177049636841,11.2900047302246,-2.49894833564758,10.5158262252808,-2.8562343120575,15.1861820220947,2.91283011436462,-6.96740674972534,-2.40714645385742,58.6140823364258,27.5670356750488,21.6577396392822,17.9466953277588,11.7480325698853,10.5523509979248,11.3347511291504,12.6058702468872,13.9817867279053,11.2319736480713,9.09658050537109,12.3610887527466,11.6643218994141
Tamma doru,0.040098396986262,-37.36255,0.01652334,0.020117276669519,985.033225248563,419.77332,-440.965454101563,148.467834472656,10.3669862747192,17.1532878875732,3.45443558692932,4.89778089523315,-5.09711122512817,1.28634345531464,0.259880840778351,-5.32671499252319,-7.58892011642456,-8.684645652771,-6.9792652130127,74.7946472167969,24.0184478759766,20.3893909454346,15.518744468689,14.7237768173218,10.049352645874,10.194016456604,8.45854568481445,9.48734569549561,8.24840545654297,7.97299385070801,7.86345386505127,6.86904001235962
Al zaman zamanak,0.082702825682082,-12.12574,0.2507545,0.03379857502049,1388.22878151714,893.3243,-65.6077880859375,157.205108642578,-49.6300277709961,25.2617092132568,5.20703840255737,-9.31879043579102,0.238430604338646,1.61135530471802,-4.19792699813843,-2.57031321525574,-8.77726078033447,0.337390601634979,-3.86843085289001,28.4317436218262,17.1003856658936,13.5566339492798,10.3211231231689,8.29318046569824,7.57902956008911,6.767822265625,8.1273365020752,8.43967914581299,6.12602710723877,6.28020000457764,6.55652475357056,6.31906366348267
Almambo alsudani,0.110395401993034,-19.440077,0.11686616,0.043500953824831,2406.1856355425,738.5228,-126.218124389648,93.7673492431641,2.75835466384888,39.8227081298828,-30.8586254119873,24.924503326416,-25.3172607421875,9.99721050262451,-16.8781051635742,5.01108455657959,-14.8580904006958,4.74673986434937,-10.3244686126709,45.9662971496582,20.8600330352783,24.8221492767334,16.3776969909668,13.4172639846802,11.9378099441528,11.6192932128906,10.1188278198242,9.49433517456055,8.10304164886475,8.32777500152588,6.85835647583008,8.11280632019043
Motaaliqa,0.078417137311339,-14.1971655,0.20863664,0.033642800810978,2302.29177868881,638.69434,-47.343921661377,94.4135665893555,14.280143737793,13.5007200241089,2.42478799819946,-0.277892023324966,-10.5226993560791,0.807040750980377,-12.0420417785645,-5.68492317199707,-6.0557427406311,-2.17308020591736,-9.20268821716309,46.121711730957,15.880446434021,13.0411462783813,11.0417175292969,9.36455059051514,7.65550994873047,9.56313037872314,8.25899982452393,8.90539932250977,8.22829627990723,10.2079801559448,7.46612167358398,8.57129192352295
Galbi maho shadeed,0.232074938322368,-14.331646,0.20669469,0.063270997641678,3390.35425952082,1532.4783,-20.6628265380859,49.2427635192871,-9.21112632751465,58.3354110717773,-15.7377548217773,26.655143737793,-21.1881847381592,8.84076023101807,-9.57157421112061,12.6544227600098,-10.9941091537476,12.6460523605347,-13.7034873962402,40.9542083740234,16.2222099304199,13.8959407806396,12.5568981170654,12.5020599365234,8.4955005645752,11.0282697677612,8.60782623291016,9.79006576538086,8.69451427459717,8.57038879394531,7.27061605453491,7.42664957046509
Entahat,0.05958883090654,-15.911577,0.19588324,0.049030390296033,1735.21756411217,460.5264,-165.896575927734,102.917388916016,24.8627891540527,33.7138442993164,9.61075210571289,3.271479845047,-9.63420295715332,-4.20686817169189,-16.8014488220215,-9.64013671875,-10.3653869628906,-4.59337902069092,-1.30828332901001,98.8426513671875,41.1107940673828,35.9925117492676,21.7282848358154,21.710786819458,16.4005565643311,15.7252464294434,14.7969694137573,14.5799560546875,12.1167135238647,13.0788803100586,10.9689321517944,10.7368583679199
Ya Marri,0.083944314773607,-16.596537,0.16424356,0.046652711284238,2151.1778559953,846.67523,-89.4990921020508,92.1844482421875,-15.7223434448242,37.5914268493652,-6.63207340240479,13.4748811721802,-4.36223745346069,2.15179228782654,0.224436149001122,2.92159080505371,3.57799506187439,6.69620227813721,-2.07523679733276,46.1502265930176,20.3220806121826,14.2412233352661,11.5421571731567,11.188404083252,10.6501865386963,9.39558696746826,7.90676832199097,8.2542142868042,7.47088098526001,7.54013013839722,6.81526517868042,6.56218719482422
Ashku laik ya rabbi,0.145560344306308,-14.431414,0.19774875,0.061324103267552,2539.03133589004,1295.625,-34.2305068969727,79.7037887573242,-32.8176651000977,23.4421882629395,-27.1668872833252,-3.78512072563171,-18.2388381958008,-9.27860260009766,-11.6655330657959,-10.5370187759399,-11.2310037612915,-5.71557855606079,-6.89450788497925,34.6084823608398,32.3255462646484,15.9606733322144,16.6690559387207,15.2553787231445,9.22089004516602,11.1987810134888,8.89858818054199,7.75754070281982,8.56777191162109,12.0635280609131,7.27867889404297,7.80228614807129
Algamar boba,0.124228273751935,-27.028688,0.053762447,0.057177929483718,2622.20446180025,834.29114,-184.859069824219,77.1133422851563,2.5276358127594,25.8696479797363,-11.1231918334961,8.1004753112793,-5.74361753463745,-6.66238307952881,-6.31981420516968,-1.1352071762085,-9.88452529907227,0.433271467685699,-9.97781753540039,60.317081451416,20.1794319152832,17.596342086792,16.5113658905029,12.2792282104492,12.4128456115723,8.47470474243164,9.56260585784912,9.40521049499512,7.60974931716919,6.83833694458008,6.81347703933716,6.83238935470581
Samereeni,0.116494004571401,-20.533773,0.10430187,0.048117590628117,2699.66235438133,1148.4236,-115.658126831055,67.5503082275391,-8.23265361785889,45.6097221374512,1.13023376464844,2.97266864776611,5.87213516235352,6.53987503051758,-8.5921802520752,0.878694891929626,-5.87522888183594,3.86802411079407,-1.55536794662476,55.2034912109375,25.826868057251,18.0851421356201,14.2453966140747,15.6602067947388,17.357780456543,8.53669357299805,9.67469596862793,9.37831497192383,8.78669261932373,7.8223237991333,6.09609270095825,8.26201343536377
Sar Beladeela,0.130320073650348,-17.11848,0.14468774,0.063757051755637,2875.06141357124,1268.289,-88.0617752075195,56.6487045288086,-3.87082195281982,40.7211608886719,-4.69821548461914,-0.126877352595329,1.44338488578796,-6.28154611587524,-13.6269474029541,7.91199588775635,-6.16932106018066,-4.16986656188965,-4.16099357604981,74.098747253418,34.2031898498535,22.8603210449219,17.8787689208984,14.1859121322632,12.9661798477173,12.4527969360352,11.9217720031738,9.93154716491699,11.4172086715698,11.6807136535645,8.54142951965332,9.46209144592285
Raganalak,0.077517671850813,-12.468912,0.31816635,0.021694616763623,1466.26588339587,839.3755,-97.708869934082,132.712753295898,-38.6832962036133,31.787992477417,-8.37160968780518,-2.36074638366699,-3.26812434196472,-4.12462711334229,-4.44815444946289,-5.36942052841187,-11.8502702713013,-2.7696738243103,-7.43379163742065,91.6794662475586,22.6525459289551,22.1689624786377,12.0352487564087,10.5794467926025,8.65213298797607,7.84212923049927,9.87915802001953,7.39402532577515,7.19547033309937,7.13169193267822,7.64330673217773,7.85681009292603
Azza,0.127090312379063,-13.252467,0.22925194,0.036828474597085,2383.9204336191,1250.5608,-20.5596828460693,83.9206619262695,-24.3137702941895,37.6567573547363,-7.58938884735107,12.7085399627686,2.8376944065094,1.19075334072113,2.29945611953735,5.86524105072022,-8.13995552062988,1.14479696750641,-8.03008460998535,44.5616188049316,17.6009941101074,16.6690158843994,15.0256767272949,9.27434158325195,10.8473081588745,10.7975282669067,9.56555938720703,8.3016414642334,9.19935703277588,8.50369739532471,7.9236159324646,7.37759828567505
Ya asal,0.094850522445821,-23.101856,0.07769616,0.035593714964358,1740.10697341814,963.0612,-162.17854309082,127.78141784668,-35.6578330993652,26.6675148010254,-12.8372316360474,-2.96574878692627,-6.9553599357605,0.7756507396698,0.506608247756958,-0.629197597503662,-9.04807376861572,2.57778716087341,-7.95744562149048,53.4688262939453,28.1065654754639,14.0398874282837,11.3372926712036,8.69738960266113,8.70156288146973,7.64166784286499,7.67661809921265,7.13723659515381,7.18121433258057,6.48967552185059,6.73838663101196,6.42826223373413
